"","state","jurisdiction","candidate","county","year","office","party","mode","stage","version","writein","unofficial","source","dataverse","caucus","votes"
"7227","New Hampshire","SOMERSWORTH","TORGESEN","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7228","New Hampshire","SOMERSWORTH","WARREN","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",216
"7229","New Hampshire","SOMERSWORTH","WELLS","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7230","New Hampshire","SOMERSWORTH","WILLIAMSON","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"7231","New Hampshire","SOMERSWORTH","YANG","STRAFFORD",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",81
"7232","New Hampshire","SOUTH HAMPTON","BIDEN","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",22
"7233","New Hampshire","SOUTH HAMPTON","BOOKER","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7234","New Hampshire","SOUTH HAMPTON","BOYD","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7235","New Hampshire","SOUTH HAMPTON","BULLOCK","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7236","New Hampshire","SOUTH HAMPTON","BURKE","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7237","New Hampshire","SOUTH HAMPTON","BUTTIGIEG","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",66
"7238","New Hampshire","SOUTH HAMPTON","CASTRO","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7239","New Hampshire","SOUTH HAMPTON","DE LA FUENTE","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7240","New Hampshire","SOUTH HAMPTON","DELANEY","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7241","New Hampshire","SOUTH HAMPTON","DUNLAP","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7242","New Hampshire","SOUTH HAMPTON","ELLINGER","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7243","New Hampshire","SOUTH HAMPTON","GABBARD","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",33
"7244","New Hampshire","SOUTH HAMPTON","GLEIBERMAN","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7245","New Hampshire","SOUTH HAMPTON","GREENSTEIN","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7246","New Hampshire","SOUTH HAMPTON","HARRIS","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",4
"7247","New Hampshire","SOUTH HAMPTON","HEWES","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7248","New Hampshire","SOUTH HAMPTON","KLOBUCHAR","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",46
"7249","New Hampshire","SOUTH HAMPTON","KOOS","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7250","New Hampshire","SOUTH HAMPTON","KRAUS","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7251","New Hampshire","SOUTH HAMPTON","KRICHEVSKY","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7252","New Hampshire","SOUTH HAMPTON","MOROZ","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7253","New Hampshire","SOUTH HAMPTON","PATRICK","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",2
"7254","New Hampshire","SOUTH HAMPTON","SANDERS","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",51
"7255","New Hampshire","SOUTH HAMPTON","SCATTER","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7256","New Hampshire","SOUTH HAMPTON","SESTAK","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7257","New Hampshire","SOUTH HAMPTON","SLOAN","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7258","New Hampshire","SOUTH HAMPTON","STEYER","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",7
"7259","New Hampshire","SOUTH HAMPTON","THISTLE","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7260","New Hampshire","SOUTH HAMPTON","TORGESEN","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7261","New Hampshire","SOUTH HAMPTON","WARREN","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",33
"7262","New Hampshire","SOUTH HAMPTON","WELLS","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7263","New Hampshire","SOUTH HAMPTON","WILLIAMSON","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",2
"7264","New Hampshire","SOUTH HAMPTON","YANG","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",4
"7265","New Hampshire","SPRINGFIELD","BIDEN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",27
"7266","New Hampshire","SPRINGFIELD","BOOKER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7267","New Hampshire","SPRINGFIELD","BOYD","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7268","New Hampshire","SPRINGFIELD","BULLOCK","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7269","New Hampshire","SPRINGFIELD","BURKE","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7270","New Hampshire","SPRINGFIELD","BUTTIGIEG","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",96
"7271","New Hampshire","SPRINGFIELD","CASTRO","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7272","New Hampshire","SPRINGFIELD","DE LA FUENTE","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7273","New Hampshire","SPRINGFIELD","DELANEY","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7274","New Hampshire","SPRINGFIELD","DUNLAP","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7275","New Hampshire","SPRINGFIELD","ELLINGER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7276","New Hampshire","SPRINGFIELD","GABBARD","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",15
"7277","New Hampshire","SPRINGFIELD","GLEIBERMAN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7278","New Hampshire","SPRINGFIELD","GREENSTEIN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7279","New Hampshire","SPRINGFIELD","HARRIS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7280","New Hampshire","SPRINGFIELD","HEWES","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7281","New Hampshire","SPRINGFIELD","KLOBUCHAR","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",57
"7282","New Hampshire","SPRINGFIELD","KOOS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7283","New Hampshire","SPRINGFIELD","KRAUS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7284","New Hampshire","SPRINGFIELD","KRICHEVSKY","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7285","New Hampshire","SPRINGFIELD","MOROZ","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7286","New Hampshire","SPRINGFIELD","PATRICK","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"7287","New Hampshire","SPRINGFIELD","SANDERS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",77
"7288","New Hampshire","SPRINGFIELD","SCATTER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7289","New Hampshire","SPRINGFIELD","SESTAK","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7290","New Hampshire","SPRINGFIELD","SLOAN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7291","New Hampshire","SPRINGFIELD","STEYER","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",12
"7292","New Hampshire","SPRINGFIELD","THISTLE","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7293","New Hampshire","SPRINGFIELD","TORGESEN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7294","New Hampshire","SPRINGFIELD","WARREN","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",32
"7295","New Hampshire","SPRINGFIELD","WELLS","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7296","New Hampshire","SPRINGFIELD","WILLIAMSON","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"7297","New Hampshire","SPRINGFIELD","YANG","SULLIVAN",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",7
"7298","New Hampshire","STARK","BIDEN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",11
"7299","New Hampshire","STARK","BOOKER","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7300","New Hampshire","STARK","BOYD","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7301","New Hampshire","STARK","BULLOCK","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"7302","New Hampshire","STARK","BURKE","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7303","New Hampshire","STARK","BUTTIGIEG","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",8
"7304","New Hampshire","STARK","CASTRO","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7305","New Hampshire","STARK","DE LA FUENTE","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7306","New Hampshire","STARK","DELANEY","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"7307","New Hampshire","STARK","DUNLAP","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7308","New Hampshire","STARK","ELLINGER","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7309","New Hampshire","STARK","GABBARD","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",3
"7310","New Hampshire","STARK","GLEIBERMAN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7311","New Hampshire","STARK","GREENSTEIN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7312","New Hampshire","STARK","HARRIS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7313","New Hampshire","STARK","HEWES","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7314","New Hampshire","STARK","KLOBUCHAR","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",14
"7315","New Hampshire","STARK","KOOS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7316","New Hampshire","STARK","KRAUS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7317","New Hampshire","STARK","KRICHEVSKY","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7318","New Hampshire","STARK","MOROZ","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7319","New Hampshire","STARK","PATRICK","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7320","New Hampshire","STARK","SANDERS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",23
"7321","New Hampshire","STARK","SCATTER","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7322","New Hampshire","STARK","SESTAK","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7323","New Hampshire","STARK","SLOAN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7324","New Hampshire","STARK","STEYER","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",6
"7325","New Hampshire","STARK","THISTLE","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",3
"7326","New Hampshire","STARK","TORGESEN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7327","New Hampshire","STARK","WARREN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",3
"7328","New Hampshire","STARK","WELLS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7329","New Hampshire","STARK","WILLIAMSON","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7330","New Hampshire","STARK","YANG","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7331","New Hampshire","STEWARTSTOWN","BIDEN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",5
"7332","New Hampshire","STEWARTSTOWN","BOOKER","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7333","New Hampshire","STEWARTSTOWN","BOYD","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7334","New Hampshire","STEWARTSTOWN","BULLOCK","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7335","New Hampshire","STEWARTSTOWN","BURKE","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7336","New Hampshire","STEWARTSTOWN","BUTTIGIEG","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",14
"7337","New Hampshire","STEWARTSTOWN","CASTRO","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7338","New Hampshire","STEWARTSTOWN","DE LA FUENTE","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7339","New Hampshire","STEWARTSTOWN","DELANEY","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7340","New Hampshire","STEWARTSTOWN","DUNLAP","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7341","New Hampshire","STEWARTSTOWN","ELLINGER","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7342","New Hampshire","STEWARTSTOWN","GABBARD","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",6
"7343","New Hampshire","STEWARTSTOWN","GLEIBERMAN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7344","New Hampshire","STEWARTSTOWN","GREENSTEIN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7345","New Hampshire","STEWARTSTOWN","HARRIS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7346","New Hampshire","STEWARTSTOWN","HEWES","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7347","New Hampshire","STEWARTSTOWN","KLOBUCHAR","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7348","New Hampshire","STEWARTSTOWN","KOOS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7349","New Hampshire","STEWARTSTOWN","KRAUS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7350","New Hampshire","STEWARTSTOWN","KRICHEVSKY","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7351","New Hampshire","STEWARTSTOWN","MOROZ","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7352","New Hampshire","STEWARTSTOWN","PATRICK","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7353","New Hampshire","STEWARTSTOWN","SANDERS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",27
"7354","New Hampshire","STEWARTSTOWN","SCATTER","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7355","New Hampshire","STEWARTSTOWN","SESTAK","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7356","New Hampshire","STEWARTSTOWN","SLOAN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7357","New Hampshire","STEWARTSTOWN","STEYER","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"7358","New Hampshire","STEWARTSTOWN","THISTLE","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7359","New Hampshire","STEWARTSTOWN","TORGESEN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7360","New Hampshire","STEWARTSTOWN","WARREN","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"7361","New Hampshire","STEWARTSTOWN","WELLS","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7362","New Hampshire","STEWARTSTOWN","WILLIAMSON","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7363","New Hampshire","STEWARTSTOWN","YANG","COOS",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",2
"7364","New Hampshire","STODDARD","BIDEN","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",23
"7365","New Hampshire","STODDARD","BOOKER","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7366","New Hampshire","STODDARD","BOYD","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7367","New Hampshire","STODDARD","BULLOCK","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"7368","New Hampshire","STODDARD","BURKE","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"7369","New Hampshire","STODDARD","BUTTIGIEG","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",45
"7370","New Hampshire","STODDARD","CASTRO","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"7371","New Hampshire","STODDARD","DE LA FUENTE","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7372","New Hampshire","STODDARD","DELANEY","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7373","New Hampshire","STODDARD","DUNLAP","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7374","New Hampshire","STODDARD","ELLINGER","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7375","New Hampshire","STODDARD","GABBARD","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",16
"7376","New Hampshire","STODDARD","GLEIBERMAN","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7377","New Hampshire","STODDARD","GREENSTEIN","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7378","New Hampshire","STODDARD","HARRIS","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7379","New Hampshire","STODDARD","HEWES","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"7380","New Hampshire","STODDARD","KLOBUCHAR","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",64
"7381","New Hampshire","STODDARD","KOOS","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7382","New Hampshire","STODDARD","KRAUS","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7383","New Hampshire","STODDARD","KRICHEVSKY","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7384","New Hampshire","STODDARD","MOROZ","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7385","New Hampshire","STODDARD","PATRICK","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7386","New Hampshire","STODDARD","SANDERS","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",74
"7387","New Hampshire","STODDARD","SCATTER","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7388","New Hampshire","STODDARD","SESTAK","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7389","New Hampshire","STODDARD","SLOAN","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7390","New Hampshire","STODDARD","STEYER","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",15
"7391","New Hampshire","STODDARD","THISTLE","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7392","New Hampshire","STODDARD","TORGESEN","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"7393","New Hampshire","STODDARD","WARREN","CHESHIRE",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",21
