"","state","county","mode","votes","candidate","state_po","state_fips","state_cen","state_ic","jurisdiction","year","office","party","stage","writein","unofficial","dataverse","caucus","source","version"
"3040","South Carolina","LEXINGTON","INPERSON ABSENTEE","252","TOM STEYER","SC",45,57,48,"LEXINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3041","South Carolina","MARION","INPERSON ABSENTEE","72","TOM STEYER","SC",45,57,48,"MARION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3042","South Carolina","MARLBORO","INPERSON ABSENTEE","196","TOM STEYER","SC",45,57,48,"MARLBORO",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3043","South Carolina","MCCORMICK","INPERSON ABSENTEE","104","TOM STEYER","SC",45,57,48,"MCCORMICK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3044","South Carolina","NEWBERRY","INPERSON ABSENTEE","70","TOM STEYER","SC",45,57,48,"NEWBERRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3045","South Carolina","OCONEE","INPERSON ABSENTEE","103","TOM STEYER","SC",45,57,48,"OCONEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3046","South Carolina","ORANGEBURG","INPERSON ABSENTEE","224","TOM STEYER","SC",45,57,48,"ORANGEBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3047","South Carolina","PICKENS","INPERSON ABSENTEE","49","TOM STEYER","SC",45,57,48,"PICKENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3048","South Carolina","RICHLAND","INPERSON ABSENTEE","861","TOM STEYER","SC",45,57,48,"RICHLAND",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3049","South Carolina","SALUDA","INPERSON ABSENTEE","31","TOM STEYER","SC",45,57,48,"SALUDA",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3050","South Carolina","SPARTANBURG","INPERSON ABSENTEE","423","TOM STEYER","SC",45,57,48,"SPARTANBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3051","South Carolina","SUMTER","INPERSON ABSENTEE","348","TOM STEYER","SC",45,57,48,"SUMTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3052","South Carolina","UNION","INPERSON ABSENTEE","27","TOM STEYER","SC",45,57,48,"UNION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3053","South Carolina","WILLIAMSBURG","INPERSON ABSENTEE","109","TOM STEYER","SC",45,57,48,"WILLIAMSBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3054","South Carolina","YORK","INPERSON ABSENTEE","73","TOM STEYER","SC",45,57,48,"YORK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3055","South Carolina","TOTAL:","INPERSON ABSENTEE","7274","TOM STEYER","SC",45,57,48,"TOTAL:",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3056","South Carolina","ABBEVILLE","ABSENTEE BY MAIL","12","TOM STEYER","SC",45,57,48,"ABBEVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3057","South Carolina","AIKEN","ABSENTEE BY MAIL","12","TOM STEYER","SC",45,57,48,"AIKEN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3058","South Carolina","ALLENDALE","ABSENTEE BY MAIL","102","TOM STEYER","SC",45,57,48,"ALLENDALE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3059","South Carolina","ANDERSON","ABSENTEE BY MAIL","158","TOM STEYER","SC",45,57,48,"ANDERSON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3060","South Carolina","BAMBERG","ABSENTEE BY MAIL","10","TOM STEYER","SC",45,57,48,"BAMBERG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3061","South Carolina","BARNWELL","ABSENTEE BY MAIL","7","TOM STEYER","SC",45,57,48,"BARNWELL",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3062","South Carolina","BEAUFORT","ABSENTEE BY MAIL","72","TOM STEYER","SC",45,57,48,"BEAUFORT",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3063","South Carolina","BERKELEY","ABSENTEE BY MAIL","73","TOM STEYER","SC",45,57,48,"BERKELEY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3064","South Carolina","CALHOUN","ABSENTEE BY MAIL","3","TOM STEYER","SC",45,57,48,"CALHOUN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3065","South Carolina","CHARLESTON","ABSENTEE BY MAIL","227","TOM STEYER","SC",45,57,48,"CHARLESTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3066","South Carolina","CHEROKEE","ABSENTEE BY MAIL","6","TOM STEYER","SC",45,57,48,"CHEROKEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3067","South Carolina","CHESTER","ABSENTEE BY MAIL","3","TOM STEYER","SC",45,57,48,"CHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3068","South Carolina","CHESTERFIELD","ABSENTEE BY MAIL","3","TOM STEYER","SC",45,57,48,"CHESTERFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3069","South Carolina","CLARENDON","ABSENTEE BY MAIL","7","TOM STEYER","SC",45,57,48,"CLARENDON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3070","South Carolina","COLLETON","ABSENTEE BY MAIL","5","TOM STEYER","SC",45,57,48,"COLLETON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3071","South Carolina","DARLINGTON","ABSENTEE BY MAIL","33","TOM STEYER","SC",45,57,48,"DARLINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3072","South Carolina","DILLON","ABSENTEE BY MAIL","22","TOM STEYER","SC",45,57,48,"DILLON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3073","South Carolina","DORCHESTER","ABSENTEE BY MAIL","28","TOM STEYER","SC",45,57,48,"DORCHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3074","South Carolina","EDGEFIELD","ABSENTEE BY MAIL","9","TOM STEYER","SC",45,57,48,"EDGEFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3075","South Carolina","FAIRFIELD","ABSENTEE BY MAIL","11","TOM STEYER","SC",45,57,48,"FAIRFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3076","South Carolina","FLORENCE","ABSENTEE BY MAIL","32","TOM STEYER","SC",45,57,48,"FLORENCE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3077","South Carolina","GEORGETOWN","ABSENTEE BY MAIL","22","TOM STEYER","SC",45,57,48,"GEORGETOWN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3078","South Carolina","GREENVILLE","ABSENTEE BY MAIL","84","TOM STEYER","SC",45,57,48,"GREENVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3079","South Carolina","GREENWOOD","ABSENTEE BY MAIL","31","TOM STEYER","SC",45,57,48,"GREENWOOD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3080","South Carolina","HAMPTON","ABSENTEE BY MAIL","13","TOM STEYER","SC",45,57,48,"HAMPTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3081","South Carolina","HORRY","ABSENTEE BY MAIL","92","TOM STEYER","SC",45,57,48,"HORRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3082","South Carolina","JASPER","ABSENTEE BY MAIL","9","TOM STEYER","SC",45,57,48,"JASPER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3083","South Carolina","KERSHAW","ABSENTEE BY MAIL","14","TOM STEYER","SC",45,57,48,"KERSHAW",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3084","South Carolina","LANCASTER","ABSENTEE BY MAIL","9","TOM STEYER","SC",45,57,48,"LANCASTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3085","South Carolina","LAURENS","ABSENTEE BY MAIL","10","TOM STEYER","SC",45,57,48,"LAURENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3086","South Carolina","LEE","ABSENTEE BY MAIL","8","TOM STEYER","SC",45,57,48,"LEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3087","South Carolina","LEXINGTON","ABSENTEE BY MAIL","65","TOM STEYER","SC",45,57,48,"LEXINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3088","South Carolina","MARION","ABSENTEE BY MAIL","43","TOM STEYER","SC",45,57,48,"MARION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3089","South Carolina","MARLBORO","ABSENTEE BY MAIL","18","TOM STEYER","SC",45,57,48,"MARLBORO",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3090","South Carolina","MCCORMICK","ABSENTEE BY MAIL","18","TOM STEYER","SC",45,57,48,"MCCORMICK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3091","South Carolina","NEWBERRY","ABSENTEE BY MAIL","8","TOM STEYER","SC",45,57,48,"NEWBERRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3092","South Carolina","OCONEE","ABSENTEE BY MAIL","15","TOM STEYER","SC",45,57,48,"OCONEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3093","South Carolina","ORANGEBURG","ABSENTEE BY MAIL","90","TOM STEYER","SC",45,57,48,"ORANGEBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3094","South Carolina","PICKENS","ABSENTEE BY MAIL","12","TOM STEYER","SC",45,57,48,"PICKENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3095","South Carolina","RICHLAND","ABSENTEE BY MAIL","174","TOM STEYER","SC",45,57,48,"RICHLAND",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3096","South Carolina","SALUDA","ABSENTEE BY MAIL","0","TOM STEYER","SC",45,57,48,"SALUDA",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3097","South Carolina","SPARTANBURG","ABSENTEE BY MAIL","59","TOM STEYER","SC",45,57,48,"SPARTANBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3098","South Carolina","SUMTER","ABSENTEE BY MAIL","90","TOM STEYER","SC",45,57,48,"SUMTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3099","South Carolina","UNION","ABSENTEE BY MAIL","1","TOM STEYER","SC",45,57,48,"UNION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3100","South Carolina","WILLIAMSBURG","ABSENTEE BY MAIL","5","TOM STEYER","SC",45,57,48,"WILLIAMSBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3101","South Carolina","YORK","ABSENTEE BY MAIL","25","TOM STEYER","SC",45,57,48,"YORK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3102","South Carolina","TOTAL:","ABSENTEE BY MAIL","1750","TOM STEYER","SC",45,57,48,"TOTAL:",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3103","South Carolina","ABBEVILLE","FAILSAFE","0","TOM STEYER","SC",45,57,48,"ABBEVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3104","South Carolina","AIKEN","FAILSAFE","2","TOM STEYER","SC",45,57,48,"AIKEN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3105","South Carolina","ALLENDALE","FAILSAFE","0","TOM STEYER","SC",45,57,48,"ALLENDALE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3106","South Carolina","ANDERSON","FAILSAFE","7","TOM STEYER","SC",45,57,48,"ANDERSON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3107","South Carolina","BAMBERG","FAILSAFE","0","TOM STEYER","SC",45,57,48,"BAMBERG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3108","South Carolina","BARNWELL","FAILSAFE","0","TOM STEYER","SC",45,57,48,"BARNWELL",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3109","South Carolina","BEAUFORT","FAILSAFE","2","TOM STEYER","SC",45,57,48,"BEAUFORT",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3110","South Carolina","BERKELEY","FAILSAFE","1","TOM STEYER","SC",45,57,48,"BERKELEY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3111","South Carolina","CALHOUN","FAILSAFE","0","TOM STEYER","SC",45,57,48,"CALHOUN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3112","South Carolina","CHARLESTON","FAILSAFE","10","TOM STEYER","SC",45,57,48,"CHARLESTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3113","South Carolina","CHEROKEE","FAILSAFE","1","TOM STEYER","SC",45,57,48,"CHEROKEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3114","South Carolina","CHESTER","FAILSAFE","0","TOM STEYER","SC",45,57,48,"CHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3115","South Carolina","CHESTERFIELD","FAILSAFE","0","TOM STEYER","SC",45,57,48,"CHESTERFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3116","South Carolina","CLARENDON","FAILSAFE","0","TOM STEYER","SC",45,57,48,"CLARENDON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3117","South Carolina","COLLETON","FAILSAFE","0","TOM STEYER","SC",45,57,48,"COLLETON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3118","South Carolina","DARLINGTON","FAILSAFE","0","TOM STEYER","SC",45,57,48,"DARLINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3119","South Carolina","DILLON","FAILSAFE","0","TOM STEYER","SC",45,57,48,"DILLON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3120","South Carolina","DORCHESTER","FAILSAFE","0","TOM STEYER","SC",45,57,48,"DORCHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3121","South Carolina","EDGEFIELD","FAILSAFE","0","TOM STEYER","SC",45,57,48,"EDGEFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3122","South Carolina","FAIRFIELD","FAILSAFE","1","TOM STEYER","SC",45,57,48,"FAIRFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3123","South Carolina","FLORENCE","FAILSAFE","0","TOM STEYER","SC",45,57,48,"FLORENCE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3124","South Carolina","GEORGETOWN","FAILSAFE","0","TOM STEYER","SC",45,57,48,"GEORGETOWN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3125","South Carolina","GREENVILLE","FAILSAFE","6","TOM STEYER","SC",45,57,48,"GREENVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3126","South Carolina","GREENWOOD","FAILSAFE","7","TOM STEYER","SC",45,57,48,"GREENWOOD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3127","South Carolina","HAMPTON","FAILSAFE","0","TOM STEYER","SC",45,57,48,"HAMPTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3128","South Carolina","HORRY","FAILSAFE","2","TOM STEYER","SC",45,57,48,"HORRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3129","South Carolina","JASPER","FAILSAFE","0","TOM STEYER","SC",45,57,48,"JASPER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3130","South Carolina","KERSHAW","FAILSAFE","0","TOM STEYER","SC",45,57,48,"KERSHAW",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3131","South Carolina","LANCASTER","FAILSAFE","0","TOM STEYER","SC",45,57,48,"LANCASTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3132","South Carolina","LAURENS","FAILSAFE","2","TOM STEYER","SC",45,57,48,"LAURENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3133","South Carolina","LEE","FAILSAFE","0","TOM STEYER","SC",45,57,48,"LEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3134","South Carolina","LEXINGTON","FAILSAFE","1","TOM STEYER","SC",45,57,48,"LEXINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3135","South Carolina","MARION","FAILSAFE","0","TOM STEYER","SC",45,57,48,"MARION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3136","South Carolina","MARLBORO","FAILSAFE","1","TOM STEYER","SC",45,57,48,"MARLBORO",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3137","South Carolina","MCCORMICK","FAILSAFE","0","TOM STEYER","SC",45,57,48,"MCCORMICK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3138","South Carolina","NEWBERRY","FAILSAFE","0","TOM STEYER","SC",45,57,48,"NEWBERRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3139","South Carolina","OCONEE","FAILSAFE","0","TOM STEYER","SC",45,57,48,"OCONEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3140","South Carolina","ORANGEBURG","FAILSAFE","0","TOM STEYER","SC",45,57,48,"ORANGEBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3141","South Carolina","PICKENS","FAILSAFE","1","TOM STEYER","SC",45,57,48,"PICKENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3142","South Carolina","RICHLAND","FAILSAFE","13","TOM STEYER","SC",45,57,48,"RICHLAND",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3143","South Carolina","SALUDA","FAILSAFE","0","TOM STEYER","SC",45,57,48,"SALUDA",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3144","South Carolina","SPARTANBURG","FAILSAFE","3","TOM STEYER","SC",45,57,48,"SPARTANBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3145","South Carolina","SUMTER","FAILSAFE","1","TOM STEYER","SC",45,57,48,"SUMTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3146","South Carolina","UNION","FAILSAFE","1","TOM STEYER","SC",45,57,48,"UNION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3147","South Carolina","WILLIAMSBURG","FAILSAFE","0","TOM STEYER","SC",45,57,48,"WILLIAMSBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3148","South Carolina","YORK","FAILSAFE","0","TOM STEYER","SC",45,57,48,"YORK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3149","South Carolina","TOTAL:","FAILSAFE","62","TOM STEYER","SC",45,57,48,"TOTAL:",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3150","South Carolina","ABBEVILLE","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"ABBEVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3151","South Carolina","AIKEN","PROVISIONAL","1","TOM STEYER","SC",45,57,48,"AIKEN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3152","South Carolina","ALLENDALE","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"ALLENDALE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3153","South Carolina","ANDERSON","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"ANDERSON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3154","South Carolina","BAMBERG","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"BAMBERG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3155","South Carolina","BARNWELL","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"BARNWELL",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3156","South Carolina","BEAUFORT","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"BEAUFORT",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3157","South Carolina","BERKELEY","PROVISIONAL","4","TOM STEYER","SC",45,57,48,"BERKELEY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3158","South Carolina","CALHOUN","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"CALHOUN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3159","South Carolina","CHARLESTON","PROVISIONAL","1","TOM STEYER","SC",45,57,48,"CHARLESTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3160","South Carolina","CHEROKEE","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"CHEROKEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3161","South Carolina","CHESTER","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"CHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3162","South Carolina","CHESTERFIELD","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"CHESTERFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3163","South Carolina","CLARENDON","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"CLARENDON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3164","South Carolina","COLLETON","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"COLLETON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3165","South Carolina","DARLINGTON","PROVISIONAL","1","TOM STEYER","SC",45,57,48,"DARLINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3166","South Carolina","DILLON","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"DILLON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"3167","South Carolina","DORCHESTER","PROVISIONAL","0","TOM STEYER","SC",45,57,48,"DORCHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
